tmdb_id,title,original_title,overview,tagline,release_date,release_year,release_month,original_language,spoken_languages,genres,runtime_minutes,popularity,vote_average,vote_count,adult,cast,director,production_countries,collection_name,retrieval_month
260460,The Privileged,The Privileged,"Richard Hunter, a promising young lawyer at a prestigious firm, has the perfect future mapped out. However, a costly mistake with a powerful client has put it all at risk. In a desperate attempt to save his job, Richard and his wife Tara spend the weekend at the cottage of senior partner Preston Westwood.",How far would you go to have it all?,2013-09-08,2013,9,en,en,"Thriller,Drama",79,2.5404,5.9,8,False,"Joshua Close,Sam Trammell,Lina Roessler,Laura Harris,Jonathan Keltz",Leah Walker,CA,,2013-09-01
209263,Enough Said,Enough Said,"Eva is a divorced soon-to-be empty-nester wondering about her next act. Then she meets Marianne, the embodiment of her perfect self. Armed with a restored outlook on being middle-aged and single, Eva decides to take a chance on her new love interest Albert — a sweet, funny and like-minded man. But things get complicated when Eva discovers that Albert is in fact the dreaded ex–husband of Marianne...",,2013-09-18,2013,9,en,en,"Comedy,Drama,Romance",93,3.0934,6.7,890,False,"Julia Louis-Dreyfus,James Gandolfini,Catherine Keener,Toni Collette,Tavi Gevinson",Nicole Holofcener,"GB,US",,2013-09-01
159092,Hell Baby,Hell Baby,"After she and her husband move into a haunted house, a woman gives birth to a demonic infant that wreaks havoc.",The Devil got a baby mama.,2013-09-06,2013,9,en,en,"Comedy,Horror",98,3.7706,5.119,236,False,"Rob Corddry,Leslie Bibb,Keegan-Michael Key,Paul Scheer,Rob Huebel",Robert Ben Garant,US,,2013-09-01
87421,Riddick,Riddick,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",Survival Is His Revenge,2013-09-02,2013,9,en,en,"Science Fiction,Action,Thriller",119,8.6758,6.337,4302,False,"Vin Diesel,Matt Nable,Katee Sackhoff,Jordi Mollà,Dave Bautista",David Twohy,"CA,US",The Chronicles of Riddick Collection,2013-09-01
217471,Medeas,Medeas,An intimate portrait of a rural family's inner lives and their relationship to a harsh and shifting landscape.,,2013-09-01,2013,9,en,en,Drama,98,2.9098,5.7,24,False,"Catalina Sandino Moreno,Brían F. O'Byrne,Kevin Alejandro,Ian Nelson,Mary Mouser",Andrea Pallaoro,"MX,US",,2013-09-01
85889,Filth,Filth,A bigoted junkie cop suffering from borderline personality disorder and drug addiction manipulates and hallucinates his way in a bid to secure promotion.,"It's a filthy job getting to the top, but someone's got to do it.",2013-09-23,2013,9,en,en,"Crime,Drama,Comedy",97,6.1484,6.844,1836,False,"James McAvoy,Jamie Bell,Eddie Marsan,Imogen Poots,Brian McCardie",Jon S. Baird,"BE,DE,SE,GB,US",,2013-09-01
215937,Impromptu,Impromptu,"Director Bruce Alcock takes his inspiration from Chopin’s eponymous composition in this wonderful 3D animation, which pays tribute to the moments of beautiful chaos that can spring suddenly from the mundane.",,2013-09-01,2013,9,en,en,Animation,10,2.1622,6.0,3,False,,Bruce Alcock,CA,,2013-09-01
221569,Felix,Felix,"13-year-old Felix Xaba dreams of becoming a saxophonist like his late father, but his mother Lindiwe thinks jazz is the devil's music. When Felix leaves his township friends to take up a scholarship for grade eight at an elitist private school, he defies his mother and turns to two aging members of his father's old band to help him prepare for the school jazz concert.",,2013-09-13,2013,9,en,"en,xh","Comedy,Drama,Family,Music",97,2.1436,9.5,2,False,"Okwethu Banisi,Andrea Dondolo,Nicholas Ellenbogen,Wonga Fasi,Adrian Galley",Roberta Durrant,ZA,,2013-09-01
250243,A Talking Pony!?!,A Talking Pony!?!,"16 year old JULIET BELLO lives on a ranch with her stepmother KIM and two irritating stepbrothers, CRAIG and PETE. Since her father died the ranch has been going downhill, until in desperation Kim has to entertain the offer from businessman MONTGOMERY BEETLE or else face foreclosure. But Juliet thinks she has a secret that could keep the ranch open: her horse, HORATIO, can talk!","An amazing pony, An incredible secret.",2013-09-01,2013,9,en,en,Family,89,2.0082,2.4,8,False,"Jason Faunt,Kristine DeBell,Jennifer Cipolla,Max Gray Wilbur,Dillon Olney",David DeCoteau,,,2013-09-01
209282,Violette,Violette,"Born out of wedlock early in the last century, Violette Leduc meets Simone de Beauvoir in postwar Saint-Germain-des-Près. An intense lifelong relationship develops between the two women authors, based on Violette's quest for freedom through writing and on Simone's conviction that she holds in her hands the destiny of an extraordinary writer.",,2013-09-06,2013,9,fr,"it,fr",Drama,132,1.8064,6.0,53,False,"Emmanuelle Devos,Sandrine Kiberlain,Olivier Gourmet,Frans Boyer,Catherine Hiegel",Martin Provost,"BE,FR",,2013-09-01
251783,Pleasure or Pain,Pleasure or Pain,A young designer falls under a man's erotic spell and is drawn into a world of sexual abandon from which she may never return.,How far would you go... as far as you dare.,2013-09-05,2013,9,en,en,"Drama,Thriller",102,10.2235,4.8,90,False,"Malena Morgan,Christos Vasilopoulos,Daniel Sobieray,Kayla Jane,Elle Alexandra",Zalman King,US,,2013-09-01
297351,Cutting Grass,Zela Trovke,"Moritats are old folk songs about crimes and are typical of Central Europe. Zela Trovke is a moritat from Slovakia which the Holland Baroque Society has recovered to include in its Barbaric Beauty programme. Maite Larburu, the orchestra’s violinist, unveils the song's hidden secrets.",,2013-09-01,2013,9,eu,"eu,en",Documentary,13,2.8603,1.0,1,False,,Asier Altuna,ES,,2013-09-01
204681,Taking Off,Grand Départ,"Romain, a handsome young man in his thirties, only thinks about his work and never reveals his emotions. He can't manage to ""flirt"" with girls. His older brother Luc, who has become a screenwriter, is homosexual and never stops putting his brother down. However, the two brothers get along better than they seem to. Their father has a neurodegenerative disease and must be placed in a specialized institution. This ordeal will allow Romain to better understand himself as a man.",,2013-09-04,2013,9,fr,fr,Comedy,83,4.0967,5.0,17,False,"Pio Marmaï,Jérémie Elkaïm,Eddy Mitchell,Chantal Lauby,Charlotte de Turckheim",Nicolas Mercier,FR,,2013-09-01
225671,Amy,Amy,"With the psychic power of clairvoyance, an extra-sensory perception, Amy starts witnessing haunting visions as her entire Amish village begins to fall into demonic control. An ominous funeral director, Christopher, uses Amy's special abilities to seek out the covert leader behind the possession. Amy and Christopher must stop the fall of their village before the Devil takes over Amy's soul-forcing them to perform a controversial exorcism",She can see the possessed,2013-09-30,2013,9,en,"de,en",Horror,94,2.2199,2.7,10,False,"Christopher Atkins,Jessica DiGiovanni,David Blount,Kurt Mason Peterson,Jay Wasley",R. P. Patnaik,US,,2013-09-01
109451,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",Something big was leftover.,2013-09-26,2013,9,en,en,"Animation,Family,Comedy",95,5.6048,6.453,3406,False,"Bill Hader,Anna Faris,James Caan,Will Forte,Andy Samberg",Cody Cameron,US,Cloudy with a Chance of Meatballs Collection,2013-09-01
221582,Otso,Otso,"The opening voiceover informs us that Lex (Vince Tañada) is returning to the Philippines from Los Angeles, where things didn’t go exactly as planned. In Manila, he is working for film director Jim (Jun Urbano), writing a script for an independent film. He takes inspiration from the people who live in his building. He is enamored with his neighbor Sabina (Monique Azerreda), who he sees climb into a vehicle owned by a congressman running for reelection. Starting from this one fact, he begins imagining an entire life of intrigue of betrayal that has him returning to his childhood.",The truth is never what it seems.,2013-09-10,2013,9,tl,"en,tl",,90,3.6232,0.0,0,False,"Vince Tañada,Anita Linda,Monique Azerreda,Jun Urbano,Vangie Labalan",Elwood Perez,PH,,2013-09-01
432526,Stray,Stray,A meek nine-year old girl struggles to find an object for her tenderness inside the confines of a hard-nosed home environment and post-industrial town.,,2013-09-15,2013,9,en,en,Drama,14,2.5296,4.0,1,False,"Brooklyn Campbell,Susan Kent,Jennie Raymond,Sam White",Ashley McKenzie,"CA,GB",,2013-09-01
215951,Lay Over,Lay Over,A girl meets a boy on an eight hour layover.,,2013-09-12,2013,9,en,en,"Comedy,Drama",13,2.2548,6.0,1,False,"Noah Reid,Jordan Hayes",Jordan Hayes,CA,,2013-09-01
199570,The Turning,The Turning,"Seventeen talented Australian directors from diverse artistic disciplines each create a chapter of the hauntingly beautiful novel by multi award-winning author Tim Winton. The linking and overlapping stories explore the extraordinary turning points in ordinary people’s lives in a stunning portrait of a small coastal community. As characters face second thoughts and regret, relationships irretrievably alter, resolves are made or broken, and lives change direction forever.",A unique cinema event.,2013-09-25,2013,9,en,en,Drama,180,4.1593,5.6,31,False,"Colin Friels,James Fraser,Henri Phillips,Nikita Leigh-Pritchard,Tim Winton",Marieka Walsh,"AU,CA,GB",,2013-09-01
228242,Riocorrente,Riocorrente,Marcelo is a journalist. Carlos is a former car-thief. Renata is a woman torn apart by two relationships as diverse as her desires. Exu is the ever becoming.,,2013-09-21,2013,9,pt,pt,Drama,79,2.5557,5.2,10,False,"Simone Iliescu,Roberto Audio,Lee Taylor,Vinicius dos Anjos",Paulo Sacramento,BR,,2013-09-01
220563,Robotech: Love Live Alive,Robotech: Love Live Alive,"It is the year 2031, as the spores of the Flower of Life spread over the remains of the SDF-1 and SDF-2, the Invid land out of Hyperspace, on a head-on collision with the Earth. They crash on the spot, quickly turning it into their massive hive, later to be called Reflex Point. In a matter of moments, the Invid take control of the devastated planet.",,2013-09-21,2013,9,en,ja,"Animation,Drama,War,Science Fiction",90,2.4673,6.2,5,False,"Frank Catalano,Cam Clarke,Richard Epcar,Barbara Goodson,Alexandra Kenworthy",Katsuhisa Yamada,"JP,US",Robotech Collection,2013-09-01
324501,Deep Love,Deep Love,"Janusz, a self-confident 60-year old, an incredibly active person and an accomplished diver, suffers a stroke which leaves him paralyzed. Rehabilitation and assistance of his partner Asia help him regain mobility and improve his functions. He is still struggling with speech and the only person who understands what he says is Asia who interprets him for the world. What keeps Janusz going and motivates to carry on is his big dream - he would like to dive again, despite major hazard for his health and life. His goal is to travel to beautiful but perilous Blue Hole in Dahab, Egypt which poses a challenge even to fit divers.",,2013-09-29,2013,9,pl,pl,Documentary,84,2.4773,7.0,2,False,,Jan P. Matuszyński,"PL,CZ",,2013-09-01
171424,The Green Inferno,The Green Inferno,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished.",Fear will eat you alive.,2013-09-08,2013,9,en,en,"Adventure,Horror",100,2.8345,5.74,1540,False,"Lorenza Izzo,Ariel Levy,Sky Ferreira,Ramón Llao,Daryl Sabara",Eli Roth,"CA,CL,US",,2013-09-01
480163,The Baron,The Baron,"The Baron, starring Tom Meeten, Steve Oram, Barunka O'Shaughnessey and Steve Evans. Written by Tom Meeten and Gareth Tunley. Directed by Gareth Tunley.","""I Am The Baron. This is My World. FEAR ME!""",2013-09-10,2013,9,en,en,"Horror,Comedy",10,3.0189,0.0,0,False,"Tom Meeten,Barunka O'Shaughnessy,Steve Oram,Stephen Evans",Gareth Tunley,,,2013-09-01
173475,The Network,The Network,"The Network is a documentary set behind the scenes at the largest television network in one of the most unstable and dangerous places on earth, Afghanistan.",,2013-09-27,2013,9,en,,Documentary,97,2.1168,5.0,3,False,,Eva Orner,,,2013-09-01
231845,At Sea,Op zee,"Edo (42) has been on a solo sailing trip lasting two months. His daughter Maria (8) spends the last 48 hours of the trip, the crossing from Denmark to Harlingen, on board. But then the weather breaks. When Edo battles against the rough sea to save his daughter's life it turns out that he is actually involved in an altogether different fight.",,2013-09-28,2013,9,nl,nl,"Drama,TV Movie",41,2.4778,7.5,2,False,"Martijn Nieuwerf,Rifka Lodeizen,Isabelle Smit",Marinus Groothof,NL,,2013-09-01
160165,In the Name of...,W imię...,"The contemporary story of a priest who launches a centre for troubled youth in a small parish. He is a good priest and is well-liked by his congregation, which remains unaware of his complicated past.",,2013-09-06,2013,9,pl,pl,Drama,102,2.054,6.9,101,False,"Andrzej Chyra,Mateusz Kościukiewicz,Maja Ostaszewska,Maria Maj,Łukasz Simlat",Małgorzata Szumowska,PL,,2013-09-01
231846,The Night She Came Home!!,The Night She Came Home!!,"A short documentary, done by John Marsh and Kelly Curtis, explores Curtis’ relationship to the Halloween franchise. Called “The Night She Came Home”, this featurette follows her as she attends a HorrorHound sponsored signing in 2012 meant to raise money for charity.",,2013-09-24,2013,9,en,en,Documentary,60,1.906,9.6,15,False,"Jamie Lee Curtis,Brian Andrews,Jonathan R. Ayers,Nick Castle,Sean Clark",John Marsh,US,,2013-09-01
